Timestamp,Algorithm,Grammar,String name,String,Characters,Tokens,Outcome,Status,CPUs,Tok/s,Desc,GSS N,GSS E,Pop,SPPF S/I,SPPF P,SPPF E,Ambig,Heap,Heap/tok,Exact,Exact/tok,Tables,Tables/tok,Pool,Pool/tok,H0,H1,H2,H3,H4+
2023-10-29 20:54:59,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,1937.50,11053,152,6865,2206,1860,14010,41070,812,936,30.19,418757,13508.29,65476287,2112138.29,879224,28362.06,25972775,28936,2621,70,192,
2023-10-29 20:54:59,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,659.57,11053,152,6865,2206,1860,14010,41070,812,2693912,86900.39
2023-10-29 20:55:00,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,1937.50,11053,152,6865,2206,1860,14010,41070,812,936,30.19,418757,13508.29,65476287,2112138.29,879224,28362.06,25972775,28936,2621,70,192,
2023-10-29 20:55:00,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,659.57,11053,152,6865,2206,1860,14010,41070,812,2693912,86900.39
2023-10-29 20:55:00,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,1937.50,11053,152,6865,2206,1860,14010,41070,812,936,30.19,418757,13508.29,65476287,2112138.29,879224,28362.06,25972775,28936,2621,70,192,
2023-10-29 20:55:01,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,659.57,11053,152,6865,2206,1860,14010,41070,812,2693912,86900.39
2023-10-29 20:55:01,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b30.str,'bbbbbbbbbb',30,31,Accept,Good,,2066.67,11053,152,6865,2206,1860,14010,41070,812,936,30.19,418757,13508.29,65476287,2112138.29,879224,28362.06,25972775,28936,2621,70,192,
2023-10-29 20:55:01,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,650.79,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:02,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:02,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,650.79,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:03,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:03,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,525.64,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:03,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2733.33,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:04,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,650.79,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:04,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2733.33,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:04,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,525.64,19728,202,12150,3941,3280,32880,96960,1482,5347232,130420.29
2023-10-29 20:55:05,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:05,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,650.79,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:05,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:06,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,661.29,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:06,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:07,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,525.64,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:07,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2733.33,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
